variant,round,metric,value
task3,6065.0,score,3.08
task3,6066.0,score,3.01
task3,6067.0,score,3.01
task3,6068.0,score,2.95
task3,6069.0,score,2.87
task3,6070.0,score,2.84
task3,6071.0,score,2.8
task3,6072.0,score,2.8
task3,6073.0,score,2.85
task3,6074.0,score,2.89
task3,6075.0,score,2.91
task3,6076.0,score,2.9
task3,6077.0,score,2.95
task3,6078.0,score,3.06
task3,6079.0,score,3.09
task3,6080.0,score,3.06
task3,6081.0,score,3.05
task3,6082.0,score,3.04
task3,6083.0,score,3.04
task3,6084.0,score,3.1
task3,6085.0,score,3.13
task3,6086.0,score,3.07
task3,6087.0,score,3.11
task3,6088.0,score,3.11
task3,6089.0,score,3.11
task3,6090.0,score,3.01
task3,6091.0,score,2.99
task3,6092.0,score,2.99
task3,6093.0,score,2.98
task3,6094.0,score,3.0
task3,6095.0,score,2.98
task3,6096.0,score,2.92
task3,6097.0,score,2.99
task3,6098.0,score,3.01
task3,6099.0,score,2.91
task3,6100.0,score,2.91
task3,6101.0,score,3.0
task3,6102.0,score,3.02
task3,6103.0,score,3.09
task3,6104.0,score,3.1
task3,6105.0,score,3.12
task3,6106.0,score,3.1
task3,6107.0,score,3.06
task3,6108.0,score,3.15
task3,6109.0,score,3.15
task3,6110.0,score,3.15
task3,6111.0,score,3.15
task3,6112.0,score,3.12
task3,6113.0,score,3.09
task3,6114.0,score,3.12
task3,6115.0,score,3.2
task3,6116.0,score,3.14
task3,6117.0,score,3.1
task3,6118.0,score,3.08
task3,6119.0,score,3.07
task3,6120.0,score,3.04
task3,6121.0,score,3.04
task3,6122.0,score,3.05
task3,6123.0,score,3.06
task3,6124.0,score,3.05
task3,6125.0,score,3.01
task3,6126.0,score,3.05
task3,6127.0,score,3.14
task3,6128.0,score,3.1
task3,6129.0,score,3.01
task3,6130.0,score,3.02
task3,6131.0,score,3.06
task3,6132.0,score,3.15
task3,6133.0,score,3.11
task3,6134.0,score,3.1
task3,6135.0,score,3.12
task3,6136.0,score,3.09
task3,6137.0,score,3.11
task3,6138.0,score,3.09
task3,6139.0,score,3.14
task3,6140.0,score,3.13
task3,6141.0,score,3.08
task3,6142.0,score,3.15
task3,6143.0,score,3.16
task3,6144.0,score,3.07
task3,6145.0,score,3.07
task3,6146.0,score,3.12
task3,6147.0,score,3.07
task3,6148.0,score,3.06
task3,6149.0,score,3.03
task3,6150.0,score,3.03
task3,6151.0,score,2.96
task3,6152.0,score,2.96
task3,6153.0,score,3.0
task3,6154.0,score,3.07
task3,6155.0,score,2.99
task3,6156.0,score,2.99
task3,6157.0,score,3.08
task3,6158.0,score,3.06
task3,6159.0,score,3.14
task3,6160.0,score,3.09
task3,6161.0,score,3.05
task3,6162.0,score,3.04
task3,6163.0,score,3.03
task3,6164.0,score,2.94
task3,6165.0,score,2.94
task3,6166.0,score,2.99
task3,6167.0,score,2.99
task3,6168.0,score,2.96
task3,6169.0,score,2.93
task3,6170.0,score,2.93
task3,6171.0,score,2.93
task3,6172.0,score,2.93
task3,6173.0,score,2.88
task3,6174.0,score,2.84
task3,6175.0,score,2.82
task3,6176.0,score,2.83
task3,6177.0,score,2.74
task3,6178.0,score,2.6
task3,6179.0,score,2.58
task3,6180.0,score,2.67
task3,6181.0,score,2.65
task3,6182.0,score,2.63
task3,6183.0,score,2.65
task3,6184.0,score,2.56
task3,6185.0,score,2.52
task3,6186.0,score,2.51
task3,6187.0,score,2.49
task3,6188.0,score,2.52
task3,6189.0,score,2.53
task3,6190.0,score,2.51
task3,6191.0,score,2.53
task3,6192.0,score,2.53
task3,6193.0,score,2.51
task3,6194.0,score,2.45
task3,6195.0,score,2.45
task3,6196.0,score,2.46
task3,6197.0,score,2.35
task3,6198.0,score,2.35
task3,6199.0,score,2.37
task3,6200.0,score,2.37
task3,6201.0,score,2.34
task3,6202.0,score,2.31
task3,6203.0,score,2.24
task3,6204.0,score,2.26
task3,6205.0,score,2.24
task3,6206.0,score,2.2
task3,6207.0,score,2.2
task3,6208.0,score,2.11
task3,6209.0,score,2.12
task3,6210.0,score,2.14
task3,6211.0,score,2.14
task3,6212.0,score,2.21
task3,6213.0,score,2.21
task3,6214.0,score,2.18
task3,6215.0,score,2.09
task3,6216.0,score,2.12
task3,6217.0,score,2.14
task3,6218.0,score,2.05
task3,6219.0,score,2.04
task3,6220.0,score,2.03
task3,6221.0,score,2.03
task3,6222.0,score,2.02
task3,6223.0,score,2.04
task3,6224.0,score,2.03
task3,6225.0,score,2.05
task3,6226.0,score,2.03
task3,6227.0,score,1.94
task3,6228.0,score,1.91
task3,6229.0,score,1.91
task3,6230.0,score,1.91
task3,6231.0,score,1.91
task3,6232.0,score,1.87
task3,6233.0,score,1.87
task3,6234.0,score,1.95
task3,6235.0,score,1.94
task3,6236.0,score,1.88
task3,6237.0,score,1.81
task3,6238.0,score,1.77
task3,6239.0,score,1.72
task3,6240.0,score,1.72
task3,6241.0,score,1.69
task3,6242.0,score,1.61
task3,6243.0,score,1.56
task3,6244.0,score,1.6
task3,6245.0,score,1.57
task3,6246.0,score,1.55
task3,6247.0,score,1.48
task3,6248.0,score,1.47
task3,6249.0,score,1.53
task3,6250.0,score,1.53
task3,6251.0,score,1.51
task3,6252.0,score,1.53
task3,6253.0,score,1.49
task3,6254.0,score,1.41
task3,6255.0,score,1.41
task3,6256.0,score,1.42
task3,6257.0,score,1.41
task3,6258.0,score,1.4
task3,6259.0,score,1.32
task3,6260.0,score,1.34
task3,6261.0,score,1.34
task3,6262.0,score,1.38
task3,6263.0,score,1.46
task3,6264.0,score,1.46
task3,6265.0,score,1.46
task3,6266.0,score,1.41
task3,6267.0,score,1.41
task3,6268.0,score,1.41
task3,6269.0,score,1.41
task3,6270.0,score,1.41
task3,6271.0,score,1.41
task3,6272.0,score,1.41
task3,6273.0,score,1.41
task3,6274.0,score,1.41
task3,6275.0,score,1.41
task3,6276.0,score,1.39
task3,6277.0,score,1.39
task3,6278.0,score,1.38
task3,6279.0,score,1.38
task3,6280.0,score,1.29
task3,6281.0,score,1.3
task3,6282.0,score,1.3
task3,6283.0,score,1.3
task3,6284.0,score,1.3
task3,6285.0,score,1.3
task3,6286.0,score,1.3
task3,6287.0,score,1.29
task3,6288.0,score,1.26
task3,6289.0,score,1.25
task3,6290.0,score,1.25
task3,6291.0,score,1.24
task3,6292.0,score,1.23
task3,6293.0,score,1.21
task3,6294.0,score,1.21
task3,6295.0,score,1.19
task3,6296.0,score,1.18
task3,6297.0,score,1.18
task3,6298.0,score,1.16
task3,6299.0,score,1.14
task3,6300.0,score,1.14
task3,6301.0,score,1.08
task3,6302.0,score,1.08
task3,6303.0,score,1.08
task3,6304.0,score,1.05
task3,6305.0,score,1.06
task3,6306.0,score,1.06
task3,6307.0,score,1.06
task3,6308.0,score,1.14
task3,6309.0,score,1.13
task3,6310.0,score,1.12
task3,6311.0,score,1.21
task3,6312.0,score,1.16
task3,6313.0,score,1.16
task3,6314.0,score,1.16
task3,6315.0,score,1.16
task3,6316.0,score,1.11
task3,6317.0,score,1.1
task3,6318.0,score,1.1
task3,6319.0,score,1.11
task3,6320.0,score,1.11
task3,6321.0,score,1.11
task3,6322.0,score,1.11
task3,6323.0,score,1.15
task3,6324.0,score,1.17
task3,6325.0,score,1.15
task3,6326.0,score,1.15
task3,6327.0,score,1.15
task3,6328.0,score,1.15
task3,6329.0,score,1.22
task3,6330.0,score,1.21
task3,6331.0,score,1.17
task3,6332.0,score,1.17
task3,6333.0,score,1.17
task3,6334.0,score,1.07
task3,6335.0,score,1.06
task3,6336.0,score,1.06
task3,6337.0,score,1.06
task3,6338.0,score,1.06
task3,6339.0,score,1.06
task3,6340.0,score,1.07
task3,6341.0,score,1.07
task3,6342.0,score,1.08
task3,6343.0,score,1.08
task3,6344.0,score,1.04
task3,6345.0,score,1.03
task3,6346.0,score,0.96
task3,6347.0,score,0.99
task3,6348.0,score,0.99
task3,6349.0,score,0.92
task3,6350.0,score,0.96
task3,6351.0,score,0.96
task3,6352.0,score,0.94
task3,6353.0,score,0.94
task3,6354.0,score,0.96
task3,6355.0,score,0.96
task3,6356.0,score,0.95
task3,6357.0,score,0.85
task3,6358.0,score,0.88
task3,6359.0,score,0.96
task3,6360.0,score,0.94
task3,6361.0,score,0.96
task3,6362.0,score,0.92
task3,6363.0,score,0.84
task3,6364.0,score,0.84
task3,6365.0,score,0.84
task3,6366.0,score,0.85
task3,6367.0,score,0.85
task3,6368.0,score,0.92
task3,6369.0,score,0.92
task3,6370.0,score,0.92
task3,6371.0,score,0.97
task3,6372.0,score,0.97
task3,6373.0,score,0.97
task3,6374.0,score,0.97
task3,6375.0,score,0.97
task3,6376.0,score,0.97
task3,6377.0,score,0.97
task3,6378.0,score,0.98
task3,6379.0,score,0.99
task3,6380.0,score,0.99
task3,6381.0,score,0.98
task3,6382.0,score,0.99
task3,6383.0,score,0.97
task3,6384.0,score,0.97
task3,6385.0,score,0.97
task3,6386.0,score,0.97
task3,6387.0,score,0.96
task3,6388.0,score,0.96
task3,6389.0,score,0.97
task3,6390.0,score,0.97
task3,6391.0,score,0.96
task3,6392.0,score,0.96
task3,6393.0,score,0.96
task3,6394.0,score,0.96
task3,6395.0,score,0.96
task3,6396.0,score,0.96
task3,6397.0,score,0.96
task3,6398.0,score,0.96
task3,6399.0,score,0.96
task3,6400.0,score,0.96
task3,6401.0,score,0.96
task3,6402.0,score,0.96
task3,6403.0,score,0.96
task3,6404.0,score,0.96
task3,6405.0,score,0.98
task3,6406.0,score,0.98
task3,6407.0,score,1.0
task3,6408.0,score,0.93
task3,6409.0,score,0.93
task3,6410.0,score,0.93
task3,6411.0,score,0.84
task3,6412.0,score,0.85
task3,6413.0,score,0.85
task3,6414.0,score,0.85
task3,6415.0,score,0.85
task3,6416.0,score,0.85
task3,6417.0,score,0.84
task3,6418.0,score,0.84
task3,6419.0,score,0.81
task3,6420.0,score,0.81
task3,6421.0,score,0.81
task3,6422.0,score,0.81
task3,6423.0,score,0.75
task3,6424.0,score,0.73
task3,6425.0,score,0.75
task3,6426.0,score,0.73
task3,6427.0,score,0.73
task3,6428.0,score,0.73
task3,6429.0,score,0.74
task3,6430.0,score,0.74
task3,6431.0,score,0.74
task3,6432.0,score,0.7
task3,6433.0,score,0.74
task3,6434.0,score,0.74
task3,6435.0,score,0.74
task3,6436.0,score,0.77
task3,6437.0,score,0.83
task3,6438.0,score,0.84
task3,6439.0,score,0.84
task3,6440.0,score,0.86
task3,6441.0,score,0.87
task3,6442.0,score,0.84
task3,6443.0,score,0.88
task3,6444.0,score,0.93
task3,6445.0,score,1.01
task3,6446.0,score,1.01
task3,6447.0,score,1.1
task3,6448.0,score,1.09
task3,6449.0,score,1.15
task3,6450.0,score,1.11
task3,6451.0,score,1.11
task3,6452.0,score,1.11
task3,6453.0,score,1.11
task3,6454.0,score,1.09
task3,6455.0,score,1.1
task3,6456.0,score,1.1
task3,6457.0,score,1.1
task3,6458.0,score,1.07
task3,6459.0,score,0.99
task3,6460.0,score,0.99
task3,6461.0,score,0.97
task3,6462.0,score,0.97
task3,6463.0,score,0.97
task3,6464.0,score,0.97
task3,6465.0,score,0.97
task3,6466.0,score,1.02
task3,6467.0,score,1.09
task3,6468.0,score,1.03
task3,6469.0,score,1.08
task3,6470.0,score,1.09
task3,6471.0,score,1.13
task3,6472.0,score,1.13
task3,6473.0,score,1.13
task3,6474.0,score,1.13
task3,6475.0,score,1.13
task3,6476.0,score,1.13
task3,6477.0,score,1.13
task3,6478.0,score,1.12
task3,6479.0,score,1.1
task3,6480.0,score,1.1
task3,6481.0,score,1.1
task3,6482.0,score,1.09
task3,6483.0,score,1.13
task3,6484.0,score,1.23
task3,6485.0,score,1.23
task3,6486.0,score,1.23
task3,6487.0,score,1.23
task3,6488.0,score,1.23
task3,6489.0,score,1.24
task3,6490.0,score,1.24
task3,6491.0,score,1.29
task3,6492.0,score,1.29
task3,6493.0,score,1.29
task3,6494.0,score,1.29
task3,6495.0,score,1.31
task3,6496.0,score,1.31
task3,6497.0,score,1.31
task3,6498.0,score,1.31
task3,6499.0,score,1.31
task3,6500.0,score,1.31
task3,6501.0,score,1.4
task3,6502.0,score,1.41
task3,6503.0,score,1.44
task3,6504.0,score,1.53
task3,6505.0,score,1.53
task3,6506.0,score,1.54
task3,6507.0,score,1.53
task3,6508.0,score,1.52
task3,6509.0,score,1.54
task3,6510.0,score,1.53
task3,6511.0,score,1.53
task3,6512.0,score,1.5
task3,6513.0,score,1.51
task3,6514.0,score,1.51
task3,6515.0,score,1.53
task3,6516.0,score,1.55
task3,6517.0,score,1.55
task3,6518.0,score,1.55
task3,6519.0,score,1.55
task3,6520.0,score,1.55
task3,6521.0,score,1.55
task3,6522.0,score,1.55
task3,6523.0,score,1.52
task3,6524.0,score,1.52
task3,6525.0,score,1.51
task3,6526.0,score,1.51
task3,6527.0,score,1.51
task3,6528.0,score,1.51
task3,6529.0,score,1.43
task3,6530.0,score,1.43
task3,6531.0,score,1.43
task3,6532.0,score,1.42
task3,6533.0,score,1.4
task3,6534.0,score,1.41
task3,6535.0,score,1.41
task3,6536.0,score,1.38
task3,6537.0,score,1.32
task3,6538.0,score,1.33
task3,6539.0,score,1.33
task3,6540.0,score,1.3
task3,6541.0,score,1.33
task3,6542.0,score,1.33
task3,6543.0,score,1.29
task3,6544.0,score,1.24
task3,6545.0,score,1.16
task3,6546.0,score,1.2
task3,6547.0,score,1.08
task3,6548.0,score,1.08
task3,6549.0,score,1.02
task3,6550.0,score,1.02
task3,6551.0,score,1.02
task3,6552.0,score,1.02
task3,6553.0,score,1.02
task3,6554.0,score,1.02
task3,6555.0,score,1.01
task3,6556.0,score,1.01
task3,6557.0,score,1.02
task3,6558.0,score,1.02
task3,6559.0,score,1.02
task3,6560.0,score,1.02
task3,6561.0,score,1.02
task3,6562.0,score,1.16
task3,6563.0,score,1.16
task3,6564.0,score,1.16
task3,6565.0,score,1.16
task3,6566.0,score,1.1
task3,6567.0,score,1.03
task3,6568.0,score,1.04
task3,6569.0,score,0.99
task3,6570.0,score,0.99
task3,6571.0,score,0.9
task3,6572.0,score,0.9
task3,6573.0,score,0.9
task3,6574.0,score,0.9
task3,6575.0,score,0.9
task3,6576.0,score,0.9
task3,6577.0,score,0.9
task3,6578.0,score,0.91
task3,6579.0,score,0.91
task3,6580.0,score,0.91
task3,6581.0,score,0.91
task3,6582.0,score,0.91
task3,6583.0,score,0.87
task3,6584.0,score,0.77
task3,6585.0,score,0.77
task3,6586.0,score,0.77
task3,6587.0,score,0.79
task3,6588.0,score,0.79
task3,6589.0,score,0.77
task3,6590.0,score,0.77
task3,6591.0,score,0.76
task3,6592.0,score,0.76
task3,6593.0,score,0.76
task3,6594.0,score,0.85
task3,6595.0,score,0.92
task3,6596.0,score,0.92
task3,6597.0,score,0.94
task3,6598.0,score,0.94
task3,6599.0,score,0.94
task3,6600.0,score,0.94
task3,6601.0,score,0.85
task3,6602.0,score,0.84
task3,6603.0,score,0.81
task3,6604.0,score,0.72
task3,6605.0,score,0.69
task3,6606.0,score,0.68
task3,6607.0,score,0.67
task3,6608.0,score,0.67
task3,6609.0,score,0.66
task3,6610.0,score,0.66
task3,6611.0,score,0.66
task3,6612.0,score,0.66
task3,6613.0,score,0.65
task3,6614.0,score,0.69
task3,6615.0,score,0.67
task3,6616.0,score,0.65
task3,6617.0,score,0.65
task3,6618.0,score,0.65
task3,6619.0,score,0.65
task3,6620.0,score,0.65
task3,6621.0,score,0.65
task3,6622.0,score,0.65
task3,6623.0,score,0.72
task3,6624.0,score,0.72
task3,6625.0,score,0.7
task3,6626.0,score,0.7
task3,6627.0,score,0.7
task3,6628.0,score,0.7
task3,6629.0,score,0.8
task3,6630.0,score,0.8
task3,6631.0,score,0.81
task3,6632.0,score,0.84
task3,6633.0,score,0.83
task3,6634.0,score,0.84
task3,6635.0,score,0.85
task3,6636.0,score,0.86
task3,6637.0,score,0.86
task3,6638.0,score,0.84
task3,6639.0,score,0.84
task3,6640.0,score,0.84
task3,6641.0,score,0.81
task3,6642.0,score,0.81
task3,6643.0,score,0.81
task3,6644.0,score,0.84
task3,6645.0,score,0.84
task3,6646.0,score,0.8
task3,6647.0,score,0.8
task3,6648.0,score,0.81
task3,6649.0,score,0.81
task3,6650.0,score,0.81
task3,6651.0,score,0.9
task3,6652.0,score,0.9
task3,6653.0,score,0.9
task3,6654.0,score,0.9
task3,6655.0,score,0.9
task3,6656.0,score,0.9
task3,6657.0,score,0.89
task3,6658.0,score,0.89
task3,6659.0,score,0.89
task3,6660.0,score,0.89
task3,6661.0,score,0.89
task3,6662.0,score,0.8
task3,6663.0,score,0.8
task3,6664.0,score,0.8
task3,6665.0,score,0.8
task3,6666.0,score,0.81
task3,6667.0,score,0.84
task3,6668.0,score,0.82
task3,6669.0,score,0.82
task3,6670.0,score,0.84
task3,6671.0,score,0.85
task3,6672.0,score,0.85
task3,6673.0,score,0.89
task3,6674.0,score,0.9
task3,6675.0,score,0.93
task3,6676.0,score,0.93
task3,6677.0,score,0.93
task3,6678.0,score,0.92
task3,6679.0,score,0.94
task3,6680.0,score,0.94
task3,6681.0,score,0.94
task3,6682.0,score,0.94
task3,6683.0,score,0.94
task3,6684.0,score,0.94
task3,6685.0,score,0.94
task3,6686.0,score,1.01
task3,6687.0,score,0.99
task3,6688.0,score,1.0
task3,6689.0,score,1.0
task3,6690.0,score,1.0
task3,6691.0,score,0.96
task3,6692.0,score,1.0
task3,6693.0,score,1.0
task3,6694.0,score,0.91
task3,6695.0,score,0.82
task3,6696.0,score,0.82
task3,6697.0,score,0.82
task3,6698.0,score,0.82
task3,6699.0,score,0.82
task3,6700.0,score,0.83
task3,6701.0,score,0.83
task3,6702.0,score,0.83
task3,6703.0,score,0.83
task3,6704.0,score,0.83
task3,6705.0,score,0.83
task3,6706.0,score,0.83
task3,6707.0,score,0.84
task3,6708.0,score,0.84
task3,6709.0,score,0.83
task3,6710.0,score,0.83
task3,6711.0,score,0.83
task3,6712.0,score,0.92
task3,6713.0,score,0.92
task3,6714.0,score,0.88
task3,6715.0,score,0.88
task3,6716.0,score,0.88
task3,6717.0,score,0.89
task3,6718.0,score,0.92
task3,6719.0,score,0.93
task3,6720.0,score,0.93
task3,6721.0,score,0.93
task3,6722.0,score,0.93
task3,6723.0,score,0.86
task3,6724.0,score,0.86
task3,6725.0,score,0.86
task3,6726.0,score,0.86
task3,6727.0,score,0.86
task3,6728.0,score,0.86
task3,6729.0,score,0.76
task3,6730.0,score,0.77
task3,6731.0,score,0.79
task3,6732.0,score,0.76
task3,6733.0,score,0.75
task3,6734.0,score,0.73
task3,6735.0,score,0.72
task3,6736.0,score,0.74
task3,6737.0,score,0.74
task3,6738.0,score,0.74
task3,6739.0,score,0.74
task3,6740.0,score,0.74
task3,6741.0,score,0.73
task3,6742.0,score,0.73
task3,6743.0,score,0.73
task3,6744.0,score,0.7
task3,6745.0,score,0.7
task3,6746.0,score,0.71
task3,6747.0,score,0.71
task3,6748.0,score,0.7
task3,6749.0,score,0.74
task3,6750.0,score,0.74
task3,6751.0,score,0.65
task3,6752.0,score,0.65
task3,6753.0,score,0.65
task3,6754.0,score,0.65
task3,6755.0,score,0.65
task3,6756.0,score,0.65
task3,6757.0,score,0.65
task3,6758.0,score,0.65
task3,6759.0,score,0.65
task3,6760.0,score,0.65
task3,6761.0,score,0.65
task3,6762.0,score,0.6
task3,6763.0,score,0.6
task3,6764.0,score,0.6
task3,6765.0,score,0.6
task3,6766.0,score,0.59
task3,6767.0,score,0.56
task3,6768.0,score,0.56
task3,6769.0,score,0.56
task3,6770.0,score,0.53
task3,6771.0,score,0.52
task3,6772.0,score,0.52
task3,6773.0,score,0.48
task3,6774.0,score,0.47
task3,6775.0,score,0.44
task3,6776.0,score,0.46
task3,6777.0,score,0.46
task3,6778.0,score,0.46
task3,6779.0,score,0.44
task3,6780.0,score,0.44
task3,6781.0,score,0.44
task3,6782.0,score,0.44
task3,6783.0,score,0.45
task3,6784.0,score,0.45
task3,6785.0,score,0.45
task3,6786.0,score,0.38
task3,6787.0,score,0.4
task3,6788.0,score,0.39
task3,6789.0,score,0.39
task3,6790.0,score,0.39
task3,6791.0,score,0.39
task3,6792.0,score,0.35
task3,6793.0,score,0.36
task3,6794.0,score,0.36
task3,6795.0,score,0.36
task3,6796.0,score,0.36
task3,6797.0,score,0.34
task3,6798.0,score,0.34
task3,6799.0,score,0.34
task3,6800.0,score,0.33
task3,6801.0,score,0.33
task3,6802.0,score,0.33
task3,6803.0,score,0.35
task3,6804.0,score,0.35
task3,6805.0,score,0.35
task3,6806.0,score,0.36
task3,6807.0,score,0.35
task3,6808.0,score,0.35
task3,6809.0,score,0.35
task3,6810.0,score,0.35
task3,6811.0,score,0.36
task3,6812.0,score,0.27
task3,6813.0,score,0.27
task3,6814.0,score,0.27
task3,6815.0,score,0.27
task3,6816.0,score,0.27
task3,6817.0,score,0.3
task3,6818.0,score,0.31
task3,6819.0,score,0.3
task3,6820.0,score,0.3
task3,6821.0,score,0.3
task3,6822.0,score,0.3
task3,6823.0,score,0.3
task3,6824.0,score,0.3
task3,6825.0,score,0.3
task3,6826.0,score,0.33
task3,6827.0,score,0.33
task3,6828.0,score,0.33
task3,6829.0,score,0.33
task3,6830.0,score,0.32
task3,6831.0,score,0.29
task3,6832.0,score,0.29
task3,6833.0,score,0.31
task3,6834.0,score,0.31
task3,6835.0,score,0.31
task3,6836.0,score,0.28
task3,6837.0,score,0.28
task3,6838.0,score,0.28
task3,6839.0,score,0.38
task3,6840.0,score,0.38
task3,6841.0,score,0.38
task3,6842.0,score,0.38
task3,6843.0,score,0.38
task3,6844.0,score,0.38
task3,6845.0,score,0.38
task3,6846.0,score,0.37
task3,6847.0,score,0.37
task3,6848.0,score,0.37
task3,6849.0,score,0.36
task3,6850.0,score,0.36
task3,6851.0,score,0.36
task3,6852.0,score,0.36
task3,6853.0,score,0.36
task3,6854.0,score,0.36
task3,6855.0,score,0.36
task3,6856.0,score,0.36
task3,6857.0,score,0.36
task3,6858.0,score,0.36
task3,6859.0,score,0.36
task3,6860.0,score,0.37
task3,6861.0,score,0.42
task3,6862.0,score,0.42
task3,6863.0,score,0.43
task3,6864.0,score,0.43
task3,6865.0,score,0.43
task3,6866.0,score,0.43
task3,6867.0,score,0.43
task3,6868.0,score,0.43
task3,6869.0,score,0.43
task3,6870.0,score,0.44
task3,6871.0,score,0.44
task3,6872.0,score,0.45
task3,6873.0,score,0.48
task3,6874.0,score,0.48
task3,6875.0,score,0.48
task3,6876.0,score,0.46
task3,6877.0,score,0.46
task3,6878.0,score,0.46
task3,6879.0,score,0.46
task3,6880.0,score,0.46
task3,6881.0,score,0.46
task3,6882.0,score,0.46
task3,6883.0,score,0.5
task3,6884.0,score,0.5
task3,6885.0,score,0.5
task3,6886.0,score,0.5
task3,6887.0,score,0.48
task3,6888.0,score,0.48
task3,6889.0,score,0.48
task3,6890.0,score,0.48
task3,6891.0,score,0.48
task3,6892.0,score,0.49
task3,6893.0,score,0.48
task3,6894.0,score,0.48
task3,6895.0,score,0.48
task3,6896.0,score,0.48
task3,6897.0,score,0.49
task3,6898.0,score,0.49
task3,6899.0,score,0.49
task3,6900.0,score,0.49
task3,6901.0,score,0.59
task3,6902.0,score,0.59
task3,6903.0,score,0.57
task3,6904.0,score,0.57
task3,6905.0,score,0.58
task3,6906.0,score,0.58
task3,6907.0,score,0.58
task3,6908.0,score,0.58
task3,6909.0,score,0.58
task3,6910.0,score,0.58
task3,6911.0,score,0.57
task3,6912.0,score,0.57
task3,6913.0,score,0.57
task3,6914.0,score,0.57
task3,6915.0,score,0.58
task3,6916.0,score,0.58
task3,6917.0,score,0.54
task3,6918.0,score,0.53
task3,6919.0,score,0.53
task3,6920.0,score,0.53
task3,6921.0,score,0.53
task3,6922.0,score,0.53
task3,6923.0,score,0.53
task3,6924.0,score,0.53
task3,6925.0,score,0.53
task3,6926.0,score,0.5
task3,6927.0,score,0.5
task3,6928.0,score,0.51
task3,6929.0,score,0.51
task3,6930.0,score,0.51
task3,6931.0,score,0.51
task3,6932.0,score,0.51
task3,6933.0,score,0.49
task3,6934.0,score,0.49
task3,6935.0,score,0.49
task3,6936.0,score,0.49
task3,6937.0,score,0.49
task3,6938.0,score,0.49
task3,6939.0,score,0.39
task3,6940.0,score,0.4
task3,6941.0,score,0.4
task3,6942.0,score,0.42
task3,6943.0,score,0.42
task3,6944.0,score,0.42
task3,6945.0,score,0.42
task3,6946.0,score,0.42
task3,6947.0,score,0.43
task3,6948.0,score,0.43
task3,6949.0,score,0.4
task3,6950.0,score,0.4
task3,6951.0,score,0.41
task3,6952.0,score,0.41
task3,6953.0,score,0.41
task3,6954.0,score,0.41
task3,6955.0,score,0.41
task3,6956.0,score,0.44
task3,6957.0,score,0.44
task3,6958.0,score,0.44
task3,6959.0,score,0.46
task3,6960.0,score,0.45
task3,6961.0,score,0.42
task3,6962.0,score,0.45
task3,6963.0,score,0.44
task3,6964.0,score,0.44
task3,6965.0,score,0.44
task3,6966.0,score,0.44
task3,6967.0,score,0.48
task3,6968.0,score,0.53
task3,6969.0,score,0.53
task3,6970.0,score,0.54
task3,6971.0,score,0.56
task3,6972.0,score,0.55
task3,6973.0,score,0.52
task3,6974.0,score,0.52
task3,6975.0,score,0.52
task3,6976.0,score,0.54
task3,6977.0,score,0.54
task3,6978.0,score,0.54
task3,6979.0,score,0.55
task3,6980.0,score,0.55
task3,6981.0,score,0.55
task3,6982.0,score,0.58
task3,6983.0,score,0.53
task3,6984.0,score,0.53
task3,6985.0,score,0.54
task3,6986.0,score,0.54
task3,6987.0,score,0.54
task3,6988.0,score,0.54
task3,6989.0,score,0.55
task3,6990.0,score,0.55
task3,6991.0,score,0.55
task3,6992.0,score,0.54
task3,6993.0,score,0.54
task3,6994.0,score,0.54
task3,6995.0,score,0.54
task3,6996.0,score,0.58
task3,6997.0,score,0.57
task3,6998.0,score,0.57
task3,6999.0,score,0.57
task3,7000.0,score,0.57
task3,7001.0,score,0.47
task3,7002.0,score,0.47
task3,7003.0,score,0.51
task3,7004.0,score,0.51
task3,7005.0,score,0.5
task3,7006.0,score,0.5
task3,7007.0,score,0.5
task3,7008.0,score,0.5
task3,7009.0,score,0.51
task3,7010.0,score,0.51
task3,7011.0,score,0.51
task3,7012.0,score,0.51
task3,7013.0,score,0.51
task3,7014.0,score,0.51
task3,7015.0,score,0.5
task3,7016.0,score,0.5
task3,7017.0,score,0.5
task3,7018.0,score,0.47
task3,7019.0,score,0.47
task3,7020.0,score,0.47
task3,7021.0,score,0.47
task3,7022.0,score,0.47
task3,7023.0,score,0.47
task3,7024.0,score,0.47
task3,7025.0,score,0.47
task3,7026.0,score,0.47
task3,7027.0,score,0.47
task3,7028.0,score,0.46
task3,7029.0,score,0.46
task3,7030.0,score,0.46
task3,7031.0,score,0.46
task3,7032.0,score,0.46
task3,7033.0,score,0.46
task3,7034.0,score,0.46
task3,7035.0,score,0.48
task3,7036.0,score,0.48
task3,7037.0,score,0.48
task3,7038.0,score,0.48
task3,7039.0,score,0.48
task3,7040.0,score,0.47
task3,7041.0,score,0.47
task3,7042.0,score,0.45
task3,7043.0,score,0.45
task3,7044.0,score,0.45
task3,7045.0,score,0.45
task3,7046.0,score,0.45
task3,7047.0,score,0.44
task3,7048.0,score,0.44
task3,7049.0,score,0.44
task3,7050.0,score,0.44
task3,7051.0,score,0.43
task3,7052.0,score,0.43
task3,7053.0,score,0.43
task3,7054.0,score,0.43
task3,7055.0,score,0.43
task3,7056.0,score,0.4
task3,7057.0,score,0.4
task3,7058.0,score,0.41
task3,7059.0,score,0.39
task3,7060.0,score,0.39
task3,7061.0,score,0.37
task3,7062.0,score,0.34
task3,7063.0,score,0.34
